awayPlayers,awayPlayersId,awayPlayersX,awayPlayersY,awayTeamAcronym,awayTeamFullName,awayTeamGoal,awayTeamId,card,corner,country,cross,date,foulcommit,goal,homePlayers,homePlayersId,homePlayersX,homePlayersY,homeTeamAcronym,homeTeamFullName,homeTeamGoal,homeTeamId,league,matchId,possession,season,shotoff,shoton,stage
,,,,JAG,no_hay_datos,0,,,,Mexico,,2005-08-14 18:00,,,,,,,SAN,no_hay_datos,0,,Mexico Liga MX,218758,,2005/2006,,,3
,,,,DOR,no_hay_datos,0,,,,Mexico,,2005-08-14 22:00,,,,,,,CFA,no_hay_datos,0,,Mexico Liga MX,218812,,2005/2006,,,3
,,,,MOR,Monarcas Morelia,3,6575,,,Mexico,,2005-08-14 22:00,,,,,,,PAC,Pachuca,1,7848,Mexico Liga MX,218813,,2005/2006,,,3
,,,,TIG,no_hay_datos,0,,,,Mexico,,2005-08-14 22:00,,,,,,,SAN,no_hay_datos,0,,Mexico Liga MX,218810,,2005/2006,,,3
,,,,VER,no_hay_datos,0,,,,Mexico,,2005-08-20 23:00,,,,,,,JAG,no_hay_datos,0,,Mexico Liga MX,219252,,2005/2006,,,4
,,,,CRU,no_hay_datos,0,,,,Mexico,,2005-08-20 21:00,,,,,,,TOL,no_hay_datos,0,,Mexico Liga MX,219253,,2005/2006,,,4
,,,,CDG,no_hay_datos,0,,,,Mexico,,2005-08-21 01:00,,,,,,,TIG,no_hay_datos,0,,Mexico Liga MX,219258,,2005/2006,,,4
,,,,NEC,no_hay_datos,0,,,,Mexico,,2005-08-20 23:00,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,219254,,2005/2006,,,4
,,,,CFA,CF America,2,6576,,,Mexico,,2005-08-21 01:00,,,,,,,MOR,Monarcas Morelia,1,6575,Mexico Liga MX,219259,,2005/2006,,,4
,,,,CDG,no_hay_datos,0,,,,Mexico,,2005-09-11 23:00,,,,,,,CFA,no_hay_datos,0,,Mexico Liga MX,221325,,2005/2006,,,7
,,,,TOL,no_hay_datos,0,,,,Mexico,,2005-08-25 03:00,,,,,,,MON,no_hay_datos,0,,Mexico Liga MX,219650,,2005/2006,,,5
,,,,ATL,Atlas,0,6577,,,Mexico,,2005-08-25 03:00,,,,,,,MOR,Monarcas Morelia,1,6575,Mexico Liga MX,219648,,2005/2006,,,5
,,,,SAN,no_hay_datos,0,,,,Mexico,,2005-08-21 01:00,,,,,,,DOR,no_hay_datos,0,,Mexico Liga MX,219257,,2005/2006,,,4
,,,,PAC,no_hay_datos,0,,,,Mexico,,2005-08-27 21:00,,,,,,,TOL,no_hay_datos,0,,Mexico Liga MX,220147,,2005/2006,,,6
,,,,VER,no_hay_datos,0,,,,Mexico,,2005-08-27 23:00,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,219948,,2005/2006,,,6
,,,,MON,no_hay_datos,0,,,,Mexico,,2005-08-27 23:00,,,,,,,JAG,no_hay_datos,0,,Mexico Liga MX,219946,,2005/2006,,,6
,,,,NEC,no_hay_datos,0,,,,Mexico,,2005-08-28 01:00,,,,,,,DOR,no_hay_datos,0,,Mexico Liga MX,219950,,2005/2006,,,6
,,,,SAN,no_hay_datos,0,,,,Mexico,,2005-08-28 01:00,,,,,,,TIG,no_hay_datos,0,,Mexico Liga MX,219949,,2005/2006,,,6
,,,,CFA,no_hay_datos,0,,,,Mexico,,2005-08-28 02:45,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,219951,,2005/2006,,,6
,,,,CRU,no_hay_datos,0,,,,Mexico,,2005-08-28 18:00,,,,,,,PUM,no_hay_datos,0,,Mexico Liga MX,220199,,2005/2006,,,6
,,,,MOR,Monarcas Morelia,1,6575,,,Mexico,,2005-08-28 20:00,,,,,,,MDZ,Mineros de Zacatecas,2,6574,Mexico Liga MX,220201,,2005/2006,,,6
,,,,CRU,no_hay_datos,0,,,,Mexico,,2005-11-26 21:00,,,,,,,PAC,no_hay_datos,0,,Mexico Liga MX,226340,,2005/2006,,,17
,,,,TIG,no_hay_datos,0,,,,Mexico,,2005-11-26 21:00,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,226339,,2005/2006,,,17
,,,,VER,Veracruz,1,6382,,,Mexico,,2005-11-26 21:00,,,,,,,MOR,Monarcas Morelia,2,6575,Mexico Liga MX,226330,,2005/2006,,,17
,,,,SAN,no_hay_datos,0,,,,Mexico,,2005-11-26 21:00,,,,,,,ATL,no_hay_datos,0,,Mexico Liga MX,226329,,2005/2006,,,17
,,,,NEC,no_hay_datos,0,,,,Mexico,,2005-11-26 21:00,,,,,,,MDZ,no_hay_datos,0,,Mexico Liga MX,226328,,2005/2006,,,17
