awayPlayers,awayPlayersId,awayPlayersX,awayPlayersY,awayTeamAcronym,awayTeamFullName,awayTeamGoal,awayTeamId,card,corner,country,cross,date,foulcommit,goal,homePlayers,homePlayersId,homePlayersX,homePlayersY,homeTeamAcronym,homeTeamFullName,homeTeamGoal,homeTeamId,league,matchId,possession,season,shotoff,shoton,stage
"O.Perez,C. Alvarez,J.Gandolfi,O.Flores,O.Razo,D.Josiel,G.Flores Zuniga,A.Arguello,C.Valdez,Danilinho,O. Peralta,Y.Corona,H.Sanchez Guerrero,E.Orozco,A.Martinez Flores,P.Aguilar,O.Mascorro,C.Gonzalez","30587,49961,18640,70472,103204,58324,71540,70413,70485,80559,75625,178169,30579,166115,72114,106128,72118,52270",,,JAG,Jaguares Chiapas,3,6621,,,Mexico,,2009-09-27 02:45,,,"A.Martinez Flores,P.Aguilar,O.Mascorro,C.Gonzalez,E.Coudet,B.Luna,M.Orozco,I.Torres,V.Noe Maya,A.Moreno,T.Moreno,A.Garcia Arias,J.Palacios,J.Reyes,O.Monjaraz Campos,R.Salinas Ortiz,V.Lojero,C.Trejo","72114,106128,72118,52270,18738,28975,72122,70418,156730,59894,2905,72117,70235,72131,69999,72130,157811,119009",,,SAN,Atletico de San Luis,0,6358,Mexico Liga MX,667993,,2009/2010,,,10
"M.Casados,G.Torrado,C.Villaluz,H.Gutierrez,J.Lozano,J. Orozco,E.Villa,R. Nunez,J.Huiqui,E.Lugo,M.Calero,L.Lopez,M.Perez,J.Rojas,J.Munoz,J.Correa,C.Rodriguez,J.Torres","28983,30779,70228,70225,30583,150712,18629,69701,30584,70221,70245,70253,70256,141641,5087,75543,75057,95292",,,CRU,Cruz Azul,3,6578,,,Mexico,,2009-11-05 01:00,,,"M.Calero,L.Lopez,M.Perez,J.Rojas,J.Munoz,J.Correa,C.Rodriguez,J.Torres,D.Manso,J.Cacho,C.Gimenez,G.Caballero,E.Benitez,L. Montes,J. D. J. Corona,F.Pinto,J.Dominguez,A. Castro","70245,70253,70256,141641,5087,75543,75057,95292,18893,74645,74585,28977,69167,75059,70878,70260,70199,7059",,,PAC,Pachuca,1,7848,Mexico Liga MX,668037,,2009/2010,,,15
"S.Balderas,D.Galvan,M.Vidal,E.Santibanez Noe,A.Gonzalez,A.N'Kong,H.Gimenez Silvera,J.Lopez,L.Ricardo Esqueda Ornelas,Rodrigao,L.Michel,O.Esparza Morales,J.Magallon,H.Reynoso Lopez,E.Mejia,R.Morales,G.Pineda,M. Fabian","70213,165837,135309,94799,188066,97886,71731,188067,94801,11804,70421,70423,70414,70408,70402,30778,31008,111897",,,IND,Indios de Juarez,2,131200,,,Mexico,,2009-11-05 02:00,,,"L.Michel,O.Esparza Morales,J.Magallon,H.Reynoso Lopez,E.Mejia,R.Morales,G.Pineda,M. Fabian,O.Bravo,A.Medina,J. Hernandez,A.Galindo,E.Solis,P.Araujo,H.Hernandez,J.Echavarria,T.Alberto Campos Alejandre,J.de la Barrera","70421,70423,70414,70408,70402,30778,31008,111897,31010,30573,70409,30572,111891,70424,70250,163143,70007,94787",,,CDG,CD Guadalajara,2,7807,Mexico Liga MX,668033,,2009/2010,,,15
"V.Noe Maya,I.Torres,J.Palacios,B.Luna,T.Moreno,A.Moreno,J.Reyes,A.Olmedo Perez,C.Gonzalez,R.Salinas Ortiz,M.Rodriguez Cervantes,D.Alcantar Garcia,M.Alatorre,D.Jimenez,J.Leano Del Castillo,C.Morales,R.Medina,J.Zamogilny","156730,70418,70235,28975,2905,59894,72131,72123,52270,72130,70441,70521,70918,70896,70895,70984,70928,112079",,,SAN,Atletico de San Luis,1,6358,,,Mexico,,2009-11-05 02:00,,,"M.Rodriguez Cervantes,D.Alcantar Garcia,M.Alatorre,D.Jimenez,J.Leano Del Castillo,C.Morales,R.Medina,J.Zamogilny,E.Rangel Especiano,R.Ruiz De Barbieri,F.Bareiro,B.Marioni,R.Sambueza,S.Ochoa,A.Martinez Flores,O.Mascorro,M.Orozco,A.Garcia Arias","70441,70521,70918,70896,70895,70984,70928,112079,71022,70935,69164,2997,18651,70945,72114,72118,72122,72117",,,MDZ,Mineros de Zacatecas,1,6574,Mexico Liga MX,668032,,2009/2010,,,15
"J.Gonzalez Tahuilan,L.Emanuel Ayala,A.Sancho Sanchez,L.Lobos,D.Toledo,G.Fernandez,I.Batista,J.Pablo Garcia,A.Pulido,F.Fonseca,J.Martinez,A.Romero,J.Beltran Vargas,H.Castro,R.Rico Ramirez,J.Pina Gutierrez,M.Jimenez,M.Gonzalez Manzanares","72121,74590,70848,33721,70858,18646,111899,70240,112092,40975,111903,6908,71698,178912,71691,70481,71718,71690",,,TIG,Tigres,0,8561,,,Mexico,,2009-11-05 02:00,,,"J.Martinez,A.Romero,J.Beltran Vargas,H.Castro,R.Rico Ramirez,J.Pina Gutierrez,M.Jimenez,M.Gonzalez Manzanares,M.Vila,E.Lopez Navarro,I.Romo,D.Chaves,L.Cano,O.Tena,C.Saucedo,A.Villalobos Munoz,J.Castro,J. Molina","111903,6908,71698,178912,71691,70481,71718,71690,57081,70403,179034,56856,178903,119536,70206,71717,31048,112081",,,QFC,Queretaro FC,1,1943,Mexico Liga MX,668040,,2009/2010,,,15
"H. Ayala Castro,J. Torres Nilo,H.Alferez Popoca,L.Robles,E.Pacheco,G.Vargas,D.Osorno Calvillo,S.Villalobos Gutierrez,C.Diaz,J.Villalpando,G.Mora Olayo,S.Perez,A.Acosta,J.Velazquez,R.Juarez,L.Noriega,C.Ruiz,C.Rosas Sergio","70455,70468,70486,70453,112313,41104,70494,188348,184059,111902,70006,112073,50653,101438,111875,97892,69705,103143",,,ATL,Atlas,0,6577,,,Mexico,,2009-11-05 03:00,,,"J.Villalpando,G.Mora Olayo,S.Perez,A.Acosta,J.Velazquez,R.Juarez,L.Noriega,C.Ruiz,C.Rosas Sergio,N.Vigneri,A.Olivera,M.Lopez Mondragon,P.Fresnedo,R. Salinas,M.Barbosa,I.Fuentes,N.Vidrio,R.Jimenez","111902,70006,112073,50653,101438,111875,97892,69705,103143,56588,33587,71049,112086,149043,38467,69992,114058,70461",,,PUE,Puebla,1,7847,Mexico Liga MX,668035,,2009/2010,,,15
"E.Duenas,I.Lopez,M.Romagnoli,A. Matias,C.Esquivel,N.Calderon,H.Mancilla,I. Brizuela,R.Nava Lopez,M.Vladimir,F.Vilar,J.Guerrero,L.Velazquez,G.Castillo,S.Garcia,J.Gonzalez,S.Solari,G.Rojas","70951,30581,30513,31206,71030,141653,74591,178205,157898,40150,70512,72147,163675,112211,172333,70549,30499,71542",,,TOL,Toluca,2,6618,,,Mexico,,2009-11-05 03:00,,,"F.Vilar,J.Guerrero,L.Velazquez,G.Castillo,S.Garcia,J.Gonzalez,S.Solari,G.Rojas,D.Arreola,R.Marquez,C.Bermudez,F.Navarro,A.Munoz,A.Carevic,A. Talavera,D.Novaretti,M.Almazan,M.de la Torre","70512,72147,163675,112211,172333,70549,30499,71542,141652,70836,70577,115731,70542,71242,70399,184132,70947,70942",,,ATL,Atlante,3,1942,Mexico Liga MX,668038,,2009/2010,,,15
"F.Arce,W.Adrian Jimenez,D.Luduena,J.Rodriguez,C.Ochoa,M.Vuoso,J.Cardenas,J.Mosqueda,C.Quintero,J.Orozco,D.Davino,J. M. Basanta,W.Paredes,F.Baloy,G.Galindo Martinez,L.Perez,O.Martinez,W. Ayovi","70825,71010,71013,30589,71549,3247,72148,67978,51334,71526,70436,18521,71544,19248,71712,31009,157424,30332",,,SAN,Santos,1,7857,,,Mexico,,2009-11-05 02:30,,,"J.Orozco,D.Davino,J. M. Basanta,W.Paredes,F.Baloy,G.Galindo Martinez,L.Perez,O.Martinez,W. Ayovi,A. De Nigris,H.Suazo,S.Santana,A.Carreno,O.Sanchez,J.Estrada,R.Figueroa,O.Mares Martinez,J.Santiago Santiago","71526,70436,18521,71544,19248,71712,31009,157424,30332,70239,50048,70430,157426,30777,70971,70979,71033,70457",,,MON,Monterrey,2,7849,Mexico Liga MX,668034,,2009/2010,,,15
"S.Bernal Hernandez,E.Juarez,D.Veron,I.Castro,J.Chiapas,C.Gonzalez,L.Fuentes,L.Augusto,P.Barrera,D.Lopez,F.Palencia,M.Palacios,M.Bravo,F.Espinoza Barrera,I.Iniguez Gonzalez,D.Cabrera,L.Ricardo Rosas Perez,A.Palacios","70804,111885,70813,70814,70816,70808,167052,70826,70865,41730,30575,70802,18964,70853,70870,70859,103788,103783",,,PUM,Pumas,1,1946,,,Mexico,,2009-11-01 23:00,,,"O.Sanchez,J.Estrada,R.Figueroa,O.Mares Martinez,J.Santiago Santiago,F.Arce,J.Cardenas,D.Luduena,J.Rodriguez,W.Adrian Jimenez,M.Vuoso,C.Ochoa,C.Sanchez,P. Quinonez,J.Mosqueda,M.Becerra Gonzalez,F.Torres,C.Quintero","30777,70971,70979,71033,70457,70825,72148,71013,30589,71010,3247,71549,70470,52450,67978,71686,71014,51334",,,SAN,Santos,1,7857,Mexico Liga MX,668031,,2009/2010,,,14
"J.Villalpando,S.Perez,A.Acosta,J.Velazquez,R.Juarez,G.Mora Olayo,L.Noriega,N.Vigneri,P.Fresnedo,C.Ruiz,A.Olivera,C.Rosas Sergio,I.Rey Ortega,M.Lopez Mondragon,A.Ortiz Arellano,R. Salinas,F.Ayala Armendariz,A.Alvarez Olivares","111902,112073,50653,101438,111875,70006,97892,56588,112086,69705,33587,103143,183486,71049,72127,149043,70001,71696",,,PUE,Puebla,0,7847,,,Mexico,,2009-11-07 23:00,,,"J. D. J. Corona,F.Pinto,J.Dominguez,M.Casados,R. Chavez,G.Velasco,C.Riveros,C.Villaluz,J.Lozano,M.Ortiz,E.Villa,E.Hernandez,P.Zeballos,R. Nunez,J.Huiqui,H.Gutierrez,A.Cortes Valdovino,Y.Gutierrez","70878,70260,70199,28983,70203,70222,31104,70228,30583,112093,18629,49862,69193,69701,30584,70225,70209,70197",,,CRU,Cruz Azul,4,6578,Mexico Liga MX,668043,,2009/2010,,,16
"A.Rosinei,E.Esqueda,P.Pardo,S.Cabanas,D.Montenegro,I.Martinez,A.Reyna,D.Marquez,S.Bernal Hernandez,L.Fuentes,C.Gonzalez,E.Juarez,D.Veron,I.Castro,L.Augusto,P.Barrera,J.Chiapas,D.Lopez","19317,106188,34112,31105,35423,72119,72126,116906,70804,167052,70808,111885,70813,70814,70826,70865,70816,41730",,,CFA,CF America,2,6576,,,Mexico,,2009-11-06 03:00,,,"S.Bernal Hernandez,L.Fuentes,C.Gonzalez,E.Juarez,D.Veron,I.Castro,L.Augusto,P.Barrera,J.Chiapas,D.Lopez,F.Palencia,M.Bravo,G. Ochoa,G.Cerda,R.Rojas,O.Rojas,J. C. Valenzuela,J. Beausejour","70804,167052,70808,111885,70813,70814,70826,70865,70816,41730,30575,18964,31047,118534,6918,2847,70475,38254",,,PUM,Pumas,3,1946,Mexico Liga MX,668036,,2009/2010,,,15
"A.Arguello,C.Valdez,O. Peralta,E.Orozco,H.Hernandez,E. W. Hernandez,T.Alberto Campos Alejandre,J.de la Barrera,A.Gonzalez,M.Vidal,J.Echavarria,A.N'Kong,S.Balderas,H.Gimenez Silvera,E.Santibanez Noe,O.Perez,J.Chavez,J.Gandolfi","70413,70485,75625,166115,70250,141633,70007,94787,188066,135309,163143,97886,70213,71731,94799,30587,70226,18640",,,JAG,Jaguares Chiapas,1,6621,,,Mexico,,2009-11-08 01:00,,,"H.Hernandez,E. W. Hernandez,T.Alberto Campos Alejandre,J.de la Barrera,A.Gonzalez,M.Vidal,J.Echavarria,A.N'Kong,S.Balderas,H.Gimenez Silvera,E.Santibanez Noe,O.Perez,J.Chavez,J.Gandolfi,O.Flores,O.Razo,A.Miguel Zamora,Danilinho","70250,141633,70007,94787,188066,135309,163143,97886,70213,71731,94799,30587,70226,18640,70472,103204,70536,80559",,,IND,Indios de Juarez,0,131200,Mexico Liga MX,668045,,2009/2010,,,16
"O.Sanchez,J.Estrada,R.Figueroa,O.Mares Martinez,J.Santiago Santiago,F.Arce,W.Adrian Jimenez,D.Luduena,J.Rodriguez,C.Quintero,M.Vuoso,P. Quinonez,J.Cardenas,J.Garcia Lopez,J.Mosqueda,M.Becerra Gonzalez,F.Torres,A.Martinez Flores","30777,70971,70979,71033,70457,70825,71010,71013,30589,51334,3247,52450,72148,69993,67978,71686,71014,72114",,,SAN,Santos,2,7857,,,Mexico,,2009-11-08 01:00,,,"A.Martinez Flores,A.Garcia Arias,P.Aguilar,O.Mascorro,A.Olmedo Perez,B.Luna,J.Palacios,I.Torres,J.Reyes,A.Moreno,T.Moreno,C.Gonzalez,E.Coudet,M.Orozco,O.Monjaraz Campos,V.Lojero,C.Trejo,R.Salinas Ortiz","72114,72117,106128,72118,72123,28975,70235,70418,72131,59894,2905,52270,18738,72122,69999,157811,119009,72130",,,SAN,Atletico de San Luis,4,6358,Mexico Liga MX,668047,,2009/2010,,,16
"F.Vilar,M.Martinez,J.Gonzalez,L.Velazquez,D.Arreola,F.Navarro,S.Solari,J.Guerrero,C.Bermudez,R.Marquez,G.Rojas,G.Ruiz,H.Peralta,G.Pereyra,A.Munoz,A.Carevic,G.Castillo,S.Garcia","70512,163136,70549,163675,141652,115731,30499,72147,70577,70836,71542,70517,34636,70217,70542,71242,112211,172333",,,ATL,Atlante,0,1942,,,Mexico,,2009-11-08 01:00,,,"C.Saucedo,E. Castillo,A.Villalobos Munoz,J.Castro,J.Gonzalez Tahuilan,J. Molina,L.Emanuel Ayala,L.Lobos,D.Toledo,G.Fernandez,I.Batista,J.Valencia,J.Pablo Garcia,A.Sancho Sanchez,M.Viniegra Garcia,A.Pulido,E.Palos,F.Fonseca","70206,70976,71717,31048,72121,112081,74590,33721,70858,18646,111899,188536,70240,70848,70237,112092,70207,40975",,,TIG,Tigres,4,8561,Mexico Liga MX,668044,,2009/2010,,,16
"J.Magallon,R.Morales,G.Pineda,A.Medina,E.Mejia,O.Bravo,J. Hernandez,P.Araujo,O.Arellano,E.Solis,M.Barbosa,M.Mendez,I.Fuentes,H. Ayala Castro,D.Chavez,D.Bottinelli,L.Robles,E.Pacheco","70414,30778,31008,30573,70402,31010,70409,70424,73679,111891,38467,30927,69992,70455,157399,22335,70453,112313",,,CDG,CD Guadalajara,4,7807,,,Mexico,,2009-11-08 02:45,,,"M.Barbosa,M.Mendez,I.Fuentes,H. Ayala Castro,D.Chavez,D.Bottinelli,L.Robles,E.Pacheco,J. Torres Nilo,H.Alferez Popoca,D.Osorno Calvillo,S.Villalobos Gutierrez,N.Vidrio,C.Diaz,L.Michel,A.Galindo,H.Reynoso Lopez,O.Esparza Morales","38467,30927,69992,70455,157399,22335,70453,112313,70468,70486,70494,188348,114058,184059,70421,30572,70408,70423",,,ATL,Atlas,1,6577,Mexico Liga MX,668046,,2009/2010,,,16
"D.Veron,I.Castro,L.Augusto,P.Barrera,J.Chiapas,D.Lopez,F.Palencia,M.Bravo,I.Iniguez Gonzalez,A.Palacios,M. Munoz,J.Duran Gomez,L.Silva Ochoa,F.Salazar Lomeli,M.Cabrera,J.Hernandez Gonzalez,Wilson Mathias,H.Droguett","70813,70814,70826,70865,70816,41730,30575,18964,70870,103783,30586,97885,178213,70258,70259,102975,70818,70929",,,PUM,Pumas,0,1946,,,Mexico,,2009-11-08 18:00,,,"M. Munoz,J.Duran Gomez,L.Silva Ochoa,F.Salazar Lomeli,M.Cabrera,J.Hernandez Gonzalez,Wilson Mathias,H.Droguett,E.Hernandez,M.Sabah,L.Rey,A. L. Ramirez,J.Gastelum,A. Aldrete,S.Bernal Hernandez,L.Fuentes,C.Gonzalez,E.Juarez","30586,97885,178213,70258,70259,102975,70818,70929,106134,70229,6857,50095,167633,70827,70804,167052,70808,111885",,,MOR,Monarcas Morelia,0,6575,Mexico Liga MX,668048,,2009/2010,,,16
"C.Gustavo Bossio,M.Gonzalez Manzanares,R.Rico Ramirez,A.Romero,J.Beltran Vargas,H.Castro,M.Jimenez,J.Pina Gutierrez,M.Gerk,I.Romo,E.Lopez Navarro,C.Pinto,D.Chaves,J.Martinez,J.Octavio Aceves,L.Cano,M.Vila,O.Tena","18365,71690,71691,6908,71698,178912,71718,70481,75415,179034,70403,178904,56856,111903,184668,178903,57081,119536",,,QFC,Queretaro FC,0,1943,,,Mexico,,2009-11-08 22:00,,,"M.Rodriguez Cervantes,O.Alanis,J.Sanchez Ramos,D.Jimenez,J.Leano Del Castillo,M.Cejas,R.Sambueza,J.Zamogilny,E.Rangel Especiano,C.Morales,R.Ruiz De Barbieri,A.Partida Arevalo,B.Marioni,D.Alcantar Garcia,J.Garay Alvarez,M.Alatorre,R.Medina,S.Ochoa","70441,171205,71689,70896,70895,18918,18651,112079,71022,70984,70935,127262,2997,70521,70879,70918,70928,70945",,,MDZ,Mineros de Zacatecas,2,6574,Mexico Liga MX,668041,,2009/2010,,,16
"F.Vilar,M.Martinez,J.Gonzalez,G.Pereyra,C.Bermudez,R.Marquez,J.Guerrero,L.Velazquez,S.Garcia,G.Rojas,D.Arreola,D.Cervantes,G.Ruiz,F.Navarro,H.Peralta,S.Solari,A.Munoz,A.Carevic","70512,163136,70549,70217,70577,70836,72147,163675,172333,71542,141652,70404,70517,115731,34636,30499,70542,71242",,,ATL,Atlante,2,1942,,,Mexico,,2009-10-18 01:00,,,"C.Lozano,T.Alberto Campos Alejandre,L.Garcia Caldera,J.de la Barrera,S.Balderas,M.Vidal,L.Ricardo Esqueda Ornelas,J.Curbelo,J.Rodriguez,H.Gimenez Silvera,E.Santibanez Noe,A.Njankouo,E. W. Hernandez,J.Echavarria,J.Frias Adame,Rodrigao,H.Hernandez,D.Armando Campos","70884,70007,71713,94787,70213,135309,94801,21694,163146,71731,94799,56702,141633,163143,141636,11804,70250,149976",,,IND,Indios de Juarez,0,131200,Mexico Liga MX,668007,,2009/2010,,,12
"S.Bernal Hernandez,E. Velarde Calvillo,M.Palacios,D.Veron,I.Castro,L.Augusto,P.Barrera,F.Espinoza Barrera,I.Iniguez Gonzalez,M.Bravo,F.Palencia,C.Gonzalez,L.Fuentes,D.Lopez,J.Chiapas,O.Rojas,A.Palacios,A.Martinez Flores","70804,70809,70802,70813,70814,70826,70865,70853,70870,18964,30575,70808,167052,41730,70816,178178,103783,72114",,,PUM,Pumas,0,1946,,,Mexico,,2009-10-18 02:45,,,"A.Martinez Flores,A.Garcia Arias,P.Aguilar,O.Mascorro,E.Coudet,B.Luna,I.Torres,A.Moreno,V.Noe Maya,T.Moreno,R.Salinas Ortiz,A.Alvarado Perez,J.Palacios,J.Reyes,M.Orozco,O.Monjaraz Campos,V.Lojero,C.Trejo","72114,72117,106128,72118,18738,28975,70418,59894,156730,2905,72130,75417,70235,72131,72122,69999,157811,119009",,,SAN,Atletico de San Luis,1,6358,Mexico Liga MX,668009,,2009/2010,,,12
"D.Novaretti,M.de la Torre,E.Duenas,J.Cruzalta Cruz,I.Lopez,M.Romagnoli,A. Matias,C.Esquivel,N.Calderon,H.Mancilla,R.Nava Lopez,M.Almazan,I. Brizuela,M.Vladimir,M.Centeno,M.Velasco,C.Galeana,M.Rodriguez Cervantes","184132,70942,70951,70958,30581,30513,31206,71030,141653,74591,157898,70947,178205,40150,70887,62340,163130,70441",,,TOL,Toluca,1,6618,,,Mexico,,2009-10-24 02:00,,,"M.Rodriguez Cervantes,D.Alcantar Garcia,M.Alatorre,D.Jimenez,J.Leano Del Castillo,C.Morales,R.Medina,J.Zamogilny,E.Rangel Especiano,R.Ruiz De Barbieri,F.Bareiro,A.Partida Arevalo,B.Marioni,J.Sanchez Ramos,O.Alanis,M.Cejas,R.Sambueza,A. Talavera","70441,70521,70918,70896,70895,70984,70928,112079,71022,70935,69164,127262,2997,71689,171205,18918,18651,70399",,,MDZ,Mineros de Zacatecas,2,6574,Mexico Liga MX,668014,,2009/2010,,,13
"J.Munoz,J.Correa,E.Brambila,C.Rodriguez,J.Torres,E.Benitez,C.Gimenez,A. Talavera,D.Novaretti,M.Almazan,M.de la Torre,E.Duenas,I.Lopez,M.Romagnoli,A. Matias,C.Esquivel,N.Calderon,H.Mancilla","5087,75543,75664,75057,95292,69167,74585,70399,184132,70947,70942,70951,30581,30513,31206,71030,141653,74591",,,PAC,Pachuca,0,7848,,,Mexico,,2009-11-08 18:00,,,"A. Talavera,D.Novaretti,M.Almazan,M.de la Torre,E.Duenas,I.Lopez,M.Romagnoli,A. Matias,C.Esquivel,N.Calderon,H.Mancilla,R.Nava Lopez,I. Brizuela,M.Vladimir,R.Cota,L.Lopez,M.Perez,L. Montes","70399,184132,70947,70942,70951,30581,30513,31206,71030,141653,74591,157898,178205,40150,111873,70253,70256,75059",,,TOL,Toluca,3,6618,Mexico Liga MX,668042,,2009/2010,,,16
"L.Michel,A.Galindo,H.Reynoso Lopez,O.Esparza Morales,E.Solis,S.Ponce,X.Baez,J.Magallon,E.Mejia,J. Hernandez,O.Bravo,R.Morales,M.De Luna,P.Araujo,O.Arellano,A.Medina,M. Fabian,V.Hernandez","70421,30572,70408,70423,111891,68365,74885,70414,70402,70409,31010,30778,111889,70424,73679,30573,111897,111883",,,CDG,CD Guadalajara,0,7807,,,Mexico,,2009-10-20 01:00,,,"O.Sanchez,J.Estrada,U.Alvarez,R.Figueroa,J.Santiago Santiago,F.Arce,J.Cardenas,W.Adrian Jimenez,J.Rodriguez,C.Quintero,M.Vuoso,P. Quinonez,C.Ochoa,D.Luduena,J.Mosqueda,O.Mares Martinez,M.Becerra Gonzalez,F.Torres","30777,70971,184055,70979,70457,70825,72148,71010,30589,51334,3247,52450,71549,71013,67978,71033,71686,71014",,,SAN,Santos,1,7857,Mexico Liga MX,668013,,2009/2010,,,12
"A.Acosta,J.Velazquez,R.Juarez,L.Noriega,A.Olivera,P.Fresnedo,R. Salinas,C.Ruiz,J.Borgetti,C.Rosas Sergio,G.Mora Olayo,I.Rey Ortega,N.Vigneri,A.Ortiz Arellano,F.Ayala Armendariz,A.Alvarez Olivares,G. Ochoa,I.Rodriguez","50653,101438,111875,97892,33587,112086,149043,69705,35609,103143,70006,183486,56588,72127,70001,71696,31047,70438",,,PUE,Puebla,0,7847,,,Mexico,,2009-10-18 22:30,,,"G. Ochoa,I.Rodriguez,A. Mosquera,O.Rojas,J. C. Valenzuela,A.Rosinei,I.Martinez,P.Pardo,A.Reyna,S.Cabanas,E.Esqueda,A.Chitiva,G.Cerda,J.Silva Maya,R.Rojas,J.Martinez,J.Villalpando,S.Perez","31047,70438,70255,2847,70475,19317,72119,34112,72126,31105,106188,75058,118534,105616,6918,111904,111902,112073",,,CFA,CF America,0,6576,Mexico Liga MX,668012,,2009/2010,,,12
"J. D. J. Corona,F.Pinto,J.Dominguez,M.Casados,R. Chavez,G.Torrado,C.Riveros,M.Ortiz,J.Lozano,E.Hernandez,E.Villa,P.Zeballos,R. Nunez,J.Huiqui,C.Villaluz,H.Gutierrez,E.Lugo,C.Gustavo Bossio","70878,70260,70199,28983,70203,30779,31104,112093,30583,49862,18629,69193,69701,30584,70228,70225,70221,18365",,,CRU,Cruz Azul,1,6578,,,Mexico,,2009-10-24 23:00,,,"C.Gustavo Bossio,M.Gonzalez Manzanares,R.Rico Ramirez,A.Romero,O.Tena,J.Beltran Vargas,H.Castro,J.Pina Gutierrez,I.Romo,E.Lopez Navarro,D.Chaves,C.Pinto,E.Gonzalez,J.Martinez,L.Cano,M.Jimenez,M.Gerk,M.Vila","18365,71690,71691,6908,119536,71698,178912,70481,179034,70403,56856,178904,178908,111903,178903,71718,75415,57081",,,QFC,Queretaro FC,2,1943,Mexico Liga MX,668016,,2009/2010,,,13
"A.Martinez Flores,O.Mascorro,P.Aguilar,A.Garcia Arias,V.Noe Maya,I.Torres,E.Coudet,R.Salinas Ortiz,T.Moreno,B.Luna,A.Moreno,A.Alvarado Perez,J.Palacios,J.Reyes,M.Orozco,O.Monjaraz Campos,V.Lojero,C.Trejo","72114,72118,106128,72117,156730,70418,18738,72130,2905,28975,59894,75417,70235,72131,72122,69999,157811,119009",,,SAN,Atletico de San Luis,0,6358,,,Mexico,,2009-10-25 01:00,,,"C.Saucedo,F.Ortiz,J.Castro,J. Molina,J.Gonzalez Tahuilan,E. Castillo,L.Emanuel Ayala,L.Lobos,D.Toledo,I.Batista,F.Fonseca,A.Villalobos Munoz,G.Fernandez,J.Pablo Garcia,A.Sancho Sanchez,F.Acuna,I.Jimenez,E.Palos","70206,18524,31048,112081,72121,70976,74590,33721,70858,111899,40975,71717,18646,70240,70848,157866,141650,70207",,,TIG,Tigres,1,8561,Mexico Liga MX,668019,,2009/2010,,,13
"H.Hernandez,E. W. Hernandez,T.Alberto Campos Alejandre,J.de la Barrera,S.Balderas,J.Echavarria,J.Curbelo,M.Vidal,D.Armando Campos,H.Gimenez Silvera,E.Santibanez Noe,A.N'Kong,L.Ricardo Esqueda Ornelas,Rodrigao,S.Orduna,L.Garcia Caldera,C.Lozano,J.Daniel Andrade Arroyo","70250,141633,70007,94787,70213,163143,21694,135309,149976,71731,94799,97886,94801,11804,163147,71713,70884,102956",,,IND,Indios de Juarez,0,131200,,,Mexico,,2009-10-25 01:00,,,"M.Calero,L.Lopez,M.Perez,J.Correa,J.Munoz,C.Rodriguez,J.Torres,C.Gimenez,P. Aguilar,U.Mendivil Armenta,D.Alvarez,G.Caballero,E.Benitez,J.Cacho,L. Montes,D.Manso,R.Martinez,R.Cota","70245,70253,70256,75543,5087,75057,95292,74585,68585,70010,73680,28977,69167,74645,75059,18893,94995,111873",,,PAC,Pachuca,1,7848,Mexico Liga MX,668018,,2009/2010,,,13
"J.Orozco,D.Ordaz Alvarez,F.Baloy,D.Davino,G.Galindo Martinez,O.Martinez,S.Santana,J. Zavala,W. Ayovi,A. De Nigris,H.Suazo,D.Martinez,M.Flores,J. C. Medina,A.Carreno,J. M. Basanta,W.Paredes,O.Ortiz Uribe","71526,71536,19248,70436,71712,157424,70430,71551,30332,70239,50048,70401,70476,70477,157426,18521,71544,69988",,,MON,Monterrey,0,7849,,,Mexico,,2009-10-04 01:00,,,"L.Michel,A.Galindo,H.Reynoso Lopez,G.Pineda,E.Solis,S.Ponce,J.Magallon,E.Mejia,R.Morales,J. Hernandez,O.Bravo,J.Nava,M. Fabian,M.De Luna,O.Arellano,O.Esparza Morales,P.Araujo,V.Hernandez","70421,30572,70408,31008,111891,68365,70414,70402,30778,70409,31010,111893,111897,111889,73679,70423,70424,111883",,,CDG,CD Guadalajara,1,7807,Mexico Liga MX,667997,,2009/2010,,,11
"J.Estrada,R.Figueroa,J.Santiago Santiago,U.Alvarez,F.Arce,W.Adrian Jimenez,J.Cardenas,J.Rodriguez,C.Quintero,M.Vuoso,O.Mares Martinez,P. Quinonez,D.Luduena,C.Ochoa,J.Mosqueda,M.Becerra Gonzalez,F.Torres,O.Perez","70971,70979,70457,184055,70825,71010,72148,30589,51334,3247,71033,52450,71013,71549,67978,71686,71014,30587",,,SAN,Santos,1,7857,,,Mexico,,2009-10-24 23:00,,,"O.Perez,C. Alvarez,J.Gandolfi,O.Flores,O.Razo,Danilinho,N.Cardozo,A.Arguello,C.Valdez,O. Peralta,E.Orozco,J.Chavez,F.Mendoza,C.Balcazar Tamayo,Y.Corona,H.Sanchez Guerrero,E.Hernandez,O.Sanchez","30587,49961,18640,70472,103204,80559,18807,70413,70485,75625,166115,70226,69656,70478,178169,30579,630615,30777",,,JAG,Jaguares Chiapas,1,6621,Mexico Liga MX,668015,,2009/2010,,,13
