awayPlayers,awayPlayersId,awayPlayersX,awayPlayersY,awayTeamAcronym,awayTeamFullName,awayTeamGoal,awayTeamId,card,corner,country,cross,date,foulcommit,goal,homePlayers,homePlayersId,homePlayersX,homePlayersY,homeTeamAcronym,homeTeamFullName,homeTeamGoal,homeTeamId,league,matchId,possession,season,shotoff,shoton,stage
"L.Noriega,M.Orozco,C.Sanchez,D.De Buen,M.Alustiza,A.Moreno,B.Arizpe,F.Borja,J.Duran Gomez,E.Palos,M.Viniegra Garcia,H. Ayala Castro,Juninho,J. Torres Nilo,L.Lobos,J.Duenas,J.Torres,Danilinho","97892,72122,188589,272616,111033,59894,184093,39730,97885,70207,70237,70455,19287,70468,33721,163152,95292,80559",,,PUE,Puebla,0,7847,,,Mexico,,2013-09-22 01:00,,,"E.Palos,M.Viniegra Garcia,H. Ayala Castro,Juninho,J. Torres Nilo,L.Lobos,J.Duenas,J.Torres,Danilinho,D.Alvarez,A. Pulido,E.Villa,G.Pizarro,J.Villalpando,O.Rojas,J.Chavez,J.Lacerda,N.Rene Ruvalcaba","70207,70237,70455,19287,70468,33721,163152,95292,80559,73680,196884,18629,188116,111902,2847,70226,56841,70227",,,TIG,Tigres,0,8561,Mexico Liga MX,1462249,,2013/2014,,,11
"C.Rodriguez,Wilson Mathias,R.Ortiz,C.Esquivel,I. Brizuela,A. Matias,P.Velazquez,D.Gonzalez,E.Brambila,X.Baez,O.Jimenez,F.Araujo,U.Alvarez,J.Munoz,W.Paredes,L.Robles,D.Toledo,L.Rodriguez","75057,70818,292481,71030,178205,31206,69168,478521,75664,74885,463774,121652,184055,5087,71544,70453,70858,200875",,,TOL,Toluca,4,6618,,,Mexico,,2013-08-18 03:00,,,"O.Jimenez,F.Araujo,U.Alvarez,J.Munoz,W.Paredes,L.Robles,D.Toledo,L.Rodriguez,S.Santana,D.Mendieta,C.Ochoa,C.de la Pena,L.Viatri,M.Velasco,A. Talavera,F.Pinto,E.Duenas,P.da Silva","463774,121652,184055,5087,71544,70453,70858,200875,70430,68515,71549,292296,108460,62340,70399,70260,70951,31103",,,JAG,Jaguares Chiapas,0,6621,Mexico Liga MX,1462188,,2013/2014,,,6
"M.Jimenez,Apodi,L.Ricardo Esqueda Ornelas,L.Perez,L.Gracian,E. Paredes,A.Escoto,G.Espinoza Ahumada,I.Romo,L.Lorona,E.Hernandez,A.Cortes Valdovino,L.Jimenez Romero,O.Mascorro,E.Gil,R.Murguia,A.Reyna,L.Sanchez","71718,114373,94801,31009,18467,50654,262724,71009,179034,396182,70204,70209,195192,72118,464728,70496,72126,354077",,,QFC,Queretaro FC,0,1943,,,Mexico,,2013-08-17 23:00,,,"E.Hernandez,A.Cortes Valdovino,L.Jimenez Romero,O.Mascorro,E.Gil,R.Murguia,A.Reyna,L.Sanchez,J.Chiapas,L.Martinez,C.Marrugo,E.Garcia,V.Manon,S.Tafolla,E.Hernandez,G.Corral,Y.Corona,M.Osuna","70204,70209,195192,72118,464728,70496,72126,354077,70816,100938,74960,464759,111878,469356,630615,164724,178169,420527",,,VER,Veracruz,0,6382,Mexico Liga MX,1462183,,2013/2014,,,6
"J.Garcia Fernandez,F.Espinoza Barrera,M.Romagnoli,J.Cortes,J.Van Rankin,C.Orrantia,L.Garcia,M.Bravo,C.Campos,A.Nahuelpan,J.Rodriguez,H.Reynoso Lopez,P.Araujo,A.Coronado,J.Enriquez,V.Perales,M. Fabian,J.Sanchez","178176,70853,30513,183539,310528,201110,30832,18964,200256,149584,324432,70408,70424,197535,195536,395288,111897,213221",,,PUM,Pumas,0,1946,,,Mexico,,2013-11-03 23:00,,,"J.Rodriguez,H.Reynoso Lopez,P.Araujo,A.Coronado,J.Enriquez,V.Perales,M. Fabian,J.Sanchez,A.Zaldivar,R.Marquez,A. De Nigris,N.Vidrio,C.Cisneros,A.Gallardo,A.Palacios,E. Velarde Calvillo,M.Palacios,D.Veron","324432,70408,70424,197535,195536,395288,111897,213221,444351,70836,70239,114058,429345,248463,103783,70809,70802,70813",,,CDG,CD Guadalajara,1,7807,Mexico Liga MX,1462325,,2013/2014,,,16
"E. Castillo,F.Arce,C.Pellerano,J.Guemez,F. Martinez,J. Corona,R.Enriquez,E.Cerda,G.Garza,P.Arriola,J.Orozco,S.Meza,J. M. Basanta,L.Lopez,D.Chavez,H.Suazo,L.Silva,J. Zavala","70976,70825,36099,471119,237608,277140,277128,70241,214248,462244,71526,71530,18521,70253,157399,50048,132900,71551",,,TIJ,Tijuana,1,162418,,,Mexico,,2013-08-18 01:00,,,"J.Orozco,S.Meza,J. M. Basanta,L.Lopez,D.Chavez,H.Suazo,L.Silva,J. Zavala,O.Arellano,D. Pabon,G.Madrigal,C.Delgado,G.Moreno,N.Cardozo,C.Saucedo,R.Ruiz Toledo,P.Aguilar,J.Gandolfi","71526,71530,18521,70253,157399,50048,132900,71551,73679,158263,292295,30472,442345,18807,70206,277145,106128,18640",,,MON,Monterrey,2,7849,Mexico Liga MX,1462185,,2013/2014,,,6
"M. Layun,L. Mendoza,N. Mina,P. Aguilar,J. C. Medina,R. Jimenez,R.Sambueza,A.Andrade,O.Martinez,J. Molina,O.Perez,J.Estrada,M. A. Herrera,M.Perez,W. Ayovi,J.Damm,J.Hernandez,R. Pizarro","71724,195583,167101,68585,70477,292313,18651,185637,157424,112081,30587,70971,360278,70256,30332,311701,159848,390785",,,CFA,CF America,1,6576,,,Mexico,,2013-08-18 01:00,,,"O.Perez,J.Estrada,M. A. Herrera,M.Perez,W. Ayovi,J.Damm,J.Hernandez,R. Pizarro,D.Luduena,D.Riascos,F.Cavenaghi,E.Garcia,E.Esqueda,O.Arce,M. Munoz,Maza,A. Mosquera,A. Aldrete","30587,70971,360278,70256,30332,311701,159848,390785,71013,74224,40710,407844,106188,210954,30586,30964,70255,70827",,,PAC,Pachuca,0,7848,Mexico Liga MX,1462187,,2013/2014,,,6
"V.Perales,P.Araujo,M.Sabah,M. Fabian,J.Enriquez,J.Sanchez,R.Marquez,W.Guzman,J.Lopez,A.Zaldivar,F.Vilar,E. P. Herrera,J.Huiqui,J.Olvera de los Santos,R.Godinez,C.Valdez,A. L. Ramirez,E.Andrade","395288,70424,70229,111897,195536,213221,70836,497633,430767,444351,70512,186936,30584,70411,393071,70485,50095,70220",,,CDG,CD Guadalajara,1,7807,,,Mexico,,2013-10-26 01:30,,,"F.Vilar,E. P. Herrera,J.Huiqui,J.Olvera de los Santos,R.Godinez,C.Valdez,A. L. Ramirez,E.Andrade,H.Ruiz,H.Mancilla,J. Montero,J.Zarate,A.Zamorano,C.Morales,L.Michel,N.Vidrio,H.Reynoso Lopez,A.Coronado","70512,186936,30584,70411,393071,70485,50095,70220,277276,74591,52563,199913,254610,70984,70421,114058,70408,197535",,,MOR,Monarcas Morelia,1,6575,Mexico Liga MX,1462303,,2013/2014,,,15
"J.Rojas,M. A. Herrera,D.Luduena,W. Ayovi,J.Hernandez,J.Damm,O.Arce,R. Pizarro,D.Riascos,M.Bueno,L.Michel,N.Vidrio,K.Alvarez,H.Reynoso Lopez,M. Ponce,P.Araujo,R.Marquez,M. Fabian","141641,360278,71013,30332,159848,311701,210954,390785,74224,292268,70421,114058,244069,70408,200992,70424,70836,111897",,,PAC,Pachuca,3,7848,,,Mexico,,2013-10-20 23:00,,,"L.Michel,N.Vidrio,K.Alvarez,H.Reynoso Lopez,M. Ponce,P.Araujo,R.Marquez,M. Fabian,C.Fierro,A. De Nigris,J.Sanchez,J.Enriquez,C.Cisneros,J.Lopez,O.Perez,M.Perez,J.Estrada,D.Arreola","70421,114058,244069,70408,200992,70424,70836,111897,281870,70239,213221,195536,429345,430767,30587,70256,70971,141652",,,CDG,CD Guadalajara,1,7807,Mexico Liga MX,1462291,,2013/2014,,,14
"W.Yarbrough,J.Magallon,R. Marquez,J.Gonzalez,E. W. Hernandez,F.Arizala,J. Vazquez,C. A. Pena,E.Hernandez,H.Burbano,M.Boselli,A.Rocha,A.Ortiz,C.Martinez,E.Loboa,M.Britos,M.Castaneda,O.Pineda","342699,70414,30740,121042,141633,50203,342776,212476,106134,261543,18859,418259,418257,71527,50056,166119,392952,257756",,,LEO,Leon,1,1841,,,Mexico,,2013-08-18 18:00,,,"A.Palacios,L.Fuentes,M.Palacios,D.Veron,E. Velarde Calvillo,J.Cortes,J.Van Rankin,L.Garcia,F.Espinoza Barrera,M.Bravo,A.Nahuelpan,A.Nieto,A.Saldivar Medina,C.Orrantia,I.Gonzalez,R.Ramirez,E.Vera,C.Campos","103783,167052,70802,70813,70809,183539,310528,30832,70853,18964,149584,211102,212486,201110,72124,207130,244791,200256",,,PUM,Pumas,1,1946,Mexico Liga MX,1462190,,2013/2014,,,6
"J.Duenas,D.Alvarez,L.Lobos,G.Pizarro,C. Salcido,Danilinho,A. Pulido,A.Zamora,J.Torres,A.Acosta,C.Saucedo,E. Castillo,J.Gandolfi,P.Aguilar,J.Nunez,F.Arce,F. Martinez,J. Corona","163152,73680,33721,188116,34479,80559,196884,186059,95292,199355,70206,70976,18640,106128,70989,70825,237608,277140",,,TIG,Tigres,0,8561,,,Mexico,,2013-10-26 03:30,,,"C.Saucedo,E. Castillo,J.Gandolfi,P.Aguilar,J.Nunez,F.Arce,F. Martinez,J. Corona,C.Pellerano,P.Arriola,D.Benedetto,H.Gomez,D.Marquez,J.Guemez,E.Palos,Juninho,H. Ayala Castro,J.Rivas","70206,70976,18640,106128,70989,70825,237608,277140,36099,462244,163766,69448,116906,471119,70207,19287,70455,70219",,,TIJ,Tijuana,0,162418,Mexico Liga MX,1462304,,2013/2014,,,15
"L.Robles,D.Mendieta,D.Toledo,L.Rodriguez,L.Viatri,C.Ochoa,M.Romero,C.de la Pena,A.Hurtado,J.Orozco,S.Meza,L.Lopez,R.Osorio,J. M. Basanta,C.Acosta,E.Juarez,L.Silva,G.Madrigal","70453,68515,70858,200875,108460,71549,121024,292296,206227,71526,71530,70253,34113,18521,445781,111885,132900,292295",,,JAG,Jaguares Chiapas,1,6621,,,Mexico,,2013-10-27 00:00,,,"J.Orozco,S.Meza,L.Lopez,R.Osorio,J. M. Basanta,C.Acosta,E.Juarez,L.Silva,G.Madrigal,C.Delgado,H.Suazo,N.Cardozo,O.Arellano,O.Jimenez,J.Munoz,W.Paredes,U.Alvarez,F.Araujo","71526,71530,70253,34113,18521,445781,111885,132900,292295,30472,50048,18807,73679,463774,5087,71544,184055,121652",,,MON,Monterrey,1,7849,Mexico Liga MX,1462309,,2013/2014,,,15
"M.Orozco,D.De Buen,L.Noriega,D. Beasley,C.Sanchez,A.Moreno,M.Alustiza,L.Augusto,A.Medina,F.Borja,H.Gonzalez,G.Buron,J.Sanchez,A. Mosquera,E.Pimentel,C.Gutierrez,A.Andrade,O.Martinez","72122,272616,97892,38837,188589,59894,111033,70826,30573,39730,188123,497822,497823,70255,277275,163150,185637,157424",,,PUE,Puebla,1,7847,,,Mexico,,2013-10-26 23:00,,,"H.Gonzalez,G.Buron,J.Sanchez,A. Mosquera,E.Pimentel,C.Gutierrez,A.Andrade,O.Martinez,R.Sambueza,N. Mina,L.Rey,J.Leal,C.Bermudez,G.Cordero,J.Villalpando,J.Lacerda,J.Chavez,O.Rojas","188123,497822,497823,70255,277275,163150,185637,157424,18651,167101,6857,497831,70577,302593,111902,56841,70226,2847",,,CFA,CF America,3,6576,Mexico Liga MX,1462305,,2013/2014,,,15
"J.Abella,M.Cejas,J.Rodriguez,N.Calderon,R.Salinas Ortiz,C.Quintero,E.Herrera,J. Orozco,M.Crosas,N.Araujo,Y.Gutierrez,L.Venegas,R.Jimenez,S.Perez,M.Romero,J.Guerrero,M.Galmarini,W.Erviti","466755,18918,30589,141653,72130,51334,277263,150712,97236,207793,70197,143886,70461,112073,18393,72147,94568,71543",,,SAN,Santos,3,7857,,,Mexico,,2013-10-27 00:00,,,"Y.Gutierrez,L.Venegas,R.Jimenez,S.Perez,M.Romero,J.Guerrero,M.Galmarini,W.Erviti,A.Vela,J.Garcia,A.Sepulveda,J.Hernandez Gonzalez,R.Nanni,F.Fonseca,O.Sanchez,O.Alanis,C.Ibanez,F.Baloy","70197,143886,70461,112073,18393,72147,94568,71543,70011,315234,215428,102975,42663,40975,30777,171205,159404,19248",,,ATL,Atlante,1,1942,Mexico Liga MX,1462310,,2013/2014,,,15
"A.Vela,M.Galmarini,J.Guerrero,W.Erviti,F.Uscanga,E.Miralles,D.Jimenez,A.Sepulveda,J.Garcia,J.Calderon,A. Talavera,O.Rojas,P.da Silva,F.Pinto,C.Rodriguez,I. Brizuela,A.Rios Martinez,Wilson Mathias","70011,94568,72147,71543,165594,113390,166588,215428,315234,492181,70399,178178,31103,70260,75057,178205,163132,70818",,,ATL,Atlante,1,1942,,,Mexico,,2013-09-29 18:00,,,"A. Talavera,O.Rojas,P.da Silva,F.Pinto,C.Rodriguez,I. Brizuela,A.Rios Martinez,Wilson Mathias,E.Benitez,A. Matias,R.Nava Lopez,E.Brambila,F.Gamboa Gomez,P.Velazquez,Y.Gutierrez,S.Perez,L.Venegas,M.Morales","70399,178178,31103,70260,75057,178205,163132,70818,69167,31206,157898,75664,70967,69168,70197,112073,143886,71546",,,TOL,Toluca,7,6618,Mexico Liga MX,1462266,,2013/2014,,,12
"N.Vidrio,G.Hernandez,P.Araujo,C.Fierro,M. Fabian,R.Marquez,A. De Nigris,C.Cisneros,M. Ponce,M.Sabah,M. Munoz,L. Mendoza,Maza,A. Mosquera,J. C. Valenzuela,P. Aguilar,R.Sambueza,M. Layun","114058,343939,70424,281870,111897,70836,70239,429345,200992,70229,30586,195583,30964,70255,70475,68585,18651,71724",,,CDG,CD Guadalajara,0,7807,,,Mexico,,2013-10-05 23:00,,,"M. Munoz,L. Mendoza,Maza,A. Mosquera,J. C. Valenzuela,P. Aguilar,R.Sambueza,M. Layun,J. C. Medina,L.Rey,R. Jimenez,O.Martinez,J. Molina,A. Aldrete,L.Michel,J.Sanchez,K.Alvarez,H.Reynoso Lopez","30586,195583,30964,70255,70475,68585,18651,71724,70477,6857,292313,157424,112081,70827,70421,213221,244069,70408",,,CFA,CF America,2,6576,Mexico Liga MX,1462272,,2013/2014,,,13
"M.Osuna,L.Perez,G.Espinoza Ahumada,E. Paredes,D.De la Torre,J.Gomez,W.Cosme,I.Romo,J.Nava,L.Lorona,C.Saucedo,J.Gonzalez Tahuilan,P.Aguilar,E. Castillo,J.Nunez,G.Garza,F.Arce,C.Pellerano","420527,31009,71009,50654,62341,402810,206226,179034,111893,396182,70206,72121,106128,70976,70989,214248,70825,36099",,,QFC,Queretaro FC,0,1943,,,Mexico,,2013-10-05 03:30,,,"C.Saucedo,J.Gonzalez Tahuilan,P.Aguilar,E. Castillo,J.Nunez,G.Garza,F.Arce,C.Pellerano,R.Ruiz Toledo,F. Martinez,R.Enriquez,H.Gomez,P.Arriola,E.Cerda,E.Hernandez,G.Corral,D.Escalante,Y.Corona","70206,72121,106128,70976,70989,214248,70825,36099,277145,237608,277128,69448,462244,70241,630615,164724,207926,178169",,,TIJ,Tijuana,1,162418,Mexico Liga MX,1462271,,2013/2014,,,13
"F.Leon,J.Chavez,A.Gonzalez,D.Cisneros,R. Millar,O.Bravo,M.Vuoso,C.Nava,J.Vigon,O.Razo,L.Michel,J.Sanchez,H.Reynoso Lopez,N.Vidrio,K.Alvarez,P.Araujo,M. Fabian,C.Cisneros","302290,72313,292903,237538,49996,31010,3247,469361,350153,103204,70421,213221,70408,114058,244069,70424,111897,429345",,,ATL,Atlas,1,6577,,,Mexico,,2013-09-29 23:00,,,"L.Michel,J.Sanchez,H.Reynoso Lopez,N.Vidrio,K.Alvarez,P.Araujo,M. Fabian,C.Cisneros,G.Hernandez,A. De Nigris,C.Fierro,A.Coronado,M.Sabah,R.Marquez,M.Pinto,S.Ponce,L.Cufre,F.Erpen","70421,213221,70408,114058,244069,70424,111897,429345,343939,70239,281870,197535,70229,70836,49804,68365,38729,69724",,,CDG,CD Guadalajara,1,7807,Mexico Liga MX,1462268,,2013/2014,,,12
"S.Meza,D.Chavez,J. Zavala,E.Juarez,L.Silva,H.Suazo,N.Cardozo,C.Delgado,G.Madrigal,O.Arellano,Y.Gutierrez,M.Romero,M.Morales,A.Vela,S.Perez,J.Hernandez Gonzalez,J.Guerrero,D.Jimenez","71530,157399,71551,111885,132900,50048,18807,30472,292295,73679,70197,18393,71546,70011,112073,102975,72147,166588",,,MON,Monterrey,1,7849,,,Mexico,,2013-10-06 01:00,,,"Y.Gutierrez,M.Romero,M.Morales,A.Vela,S.Perez,J.Hernandez Gonzalez,J.Guerrero,D.Jimenez,W.Erviti,A.Sepulveda,M.Galmarini,C.Calvo,F.Fonseca,J.Garcia,J.Orozco,L.Lopez,J. M. Basanta,H.Mier","70197,18393,71546,70011,112073,102975,72147,166588,71543,215428,94568,350922,40975,315234,71526,70253,18521,229821",,,ATL,Atlante,2,1942,Mexico Liga MX,1462276,,2013/2014,,,13
"D.Olsina,A.Polo Ramirez,C.Pellerano,E. Castillo,R.Ruiz Toledo,F. Martinez,H.Gomez,E.Cerda,J. Corona,P.Arriola,M. Munoz,E.Pimentel,Maza,A. Mosquera,J. Molina,P. Aguilar,A.Andrade,N. Mina","345538,274242,36099,70976,277145,237608,69448,70241,277140,462244,30586,277275,30964,70255,112081,68585,185637,167101",,,TIJ,Tijuana,0,162418,,,Mexico,,2013-10-02 02:00,,,"M. Munoz,E.Pimentel,Maza,A. Mosquera,J. Molina,P. Aguilar,A.Andrade,N. Mina,A. Aldrete,O.Martinez,L.Rey,C.Gutierrez,A.Lopez,C.Bermudez,C.Saucedo,J.Nunez,O.Ortiz,P.Aguilar","30586,277275,30964,70255,112081,68585,185637,167101,70827,157424,6857,163150,194537,70577,70206,70989,445322,106128",,,CFA,CF America,2,6576,Mexico Liga MX,1462140,,2013/2014,,,2
